split,xml_file,scene_id,sar_product,polarization,swath,wind_speed,wind_direction,num_ships,vessel_name,vessel_length,is_vessel,confidence,distance_to_shore
train,DB_OPENSAR_VD_269.xml,DB_OPENSAR_DVD_269,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,1,1.0,278.6638,18,Ship_14,,False,HIGH,9999.99
train,DB_OPENSAR_VD_269.xml,DB_OPENSAR_DVD_269,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,1,1.0,278.6638,18,Ship_15,,False,HIGH,9999.99
train,DB_OPENSAR_VD_269.xml,DB_OPENSAR_DVD_269,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,1,1.0,278.6638,18,Ship_16,,False,HIGH,9999.99
train,DB_OPENSAR_VD_269.xml,DB_OPENSAR_DVD_269,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,1,1.0,278.6638,18,Ship_17,,False,HIGH,9999.99
train,DB_OPENSAR_VD_269.xml,DB_OPENSAR_DVD_269,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,1,1.0,278.6638,18,Ship_18,68.3526223,False,HIGH,9999.99
train,DB_OPENSAR_VD_275.xml,DB_OPENSAR_DVD_275,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,1,3.4,281.6718,1,Ship_1,,True,HIGH,9999.99
test,DB_OPENSAR_VD_28.xml,DB_OPENSAR_DVD_28,S1A_IW_SLC__1SDV_20200126T052956_20200126T053026_030967_038E50_4681,DV,1,1.7,157.6638,2,Ship_1,,False,HIGH,9999.99
test,DB_OPENSAR_VD_28.xml,DB_OPENSAR_DVD_28,S1A_IW_SLC__1SDV_20200126T052956_20200126T053026_030967_038E50_4681,DV,1,1.7,157.6638,2,Ship_2,56.17737127,True,HIGH,9999.99
train,DB_OPENSAR_VD_285.xml,DB_OPENSAR_DVD_285,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,1,2.6,296.6584,4,Ship_1,,False,HIGH,9999.99
train,DB_OPENSAR_VD_285.xml,DB_OPENSAR_DVD_285,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,1,2.6,296.6584,4,Ship_2,28.51973057,False,HIGH,9999.99
train,DB_OPENSAR_VD_285.xml,DB_OPENSAR_DVD_285,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,1,2.6,296.6584,4,Ship_3,63.37536832,True,HIGH,9999.99
train,DB_OPENSAR_VD_285.xml,DB_OPENSAR_DVD_285,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,1,2.6,296.6584,4,Ship_4,56.17737127,True,HIGH,9999.99
train,DB_OPENSAR_VD_292.xml,DB_OPENSAR_DVD_292,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,1,3.6,286.654,1,Ship_1,192.1176688,True,HIGH,9999.99
train,DB_OPENSAR_VD_293.xml,DB_OPENSAR_DVD_293,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,1,2.5,299.6637,2,Ship_1,,False,HIGH,9999.99
train,DB_OPENSAR_VD_293.xml,DB_OPENSAR_DVD_293,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,1,2.5,299.6637,2,Ship_2,62.25506206,True,HIGH,9999.99
train,DB_OPENSAR_VD_300.xml,DB_OPENSAR_DVD_300,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,1,2.8,291.6601,1,Ship_1,210.033338,True,HIGH,9999.99
test,DB_OPENSAR_VD_3048.xml,DB_OPENSAR_DVD_3048,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,DV,1,0.4,96.0814,3,Ship_1,,True,MEDIUM,9999.99
test,DB_OPENSAR_VD_3048.xml,DB_OPENSAR_DVD_3048,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,DV,1,0.4,96.0814,3,Ship_2,,True,MEDIUM,9999.99
test,DB_OPENSAR_VD_3048.xml,DB_OPENSAR_DVD_3048,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,DV,1,0.4,96.0814,3,Ship_3,67.94054278,True,HIGH,9999.99
test,DB_OPENSAR_VD_3052.xml,DB_OPENSAR_DVD_3052,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,DV,1,0.5,123.1086,4,Ship_1,,True,MEDIUM,9999.99
test,DB_OPENSAR_VD_3052.xml,DB_OPENSAR_DVD_3052,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,DV,1,0.5,123.1086,4,Ship_2,,True,MEDIUM,9999.99
test,DB_OPENSAR_VD_3052.xml,DB_OPENSAR_DVD_3052,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,DV,1,0.5,123.1086,4,Ship_3,,True,MEDIUM,9999.99
test,DB_OPENSAR_VD_3052.xml,DB_OPENSAR_DVD_3052,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,DV,1,0.5,123.1086,4,Ship_4,,True,MEDIUM,9999.99
test,DB_OPENSAR_VD_3058.xml,DB_OPENSAR_DVD_3058,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,DV,1,1.5,105.246,2,Ship_1,,False,MEDIUM,9999.99
test,DB_OPENSAR_VD_3058.xml,DB_OPENSAR_DVD_3058,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,DV,1,1.5,105.246,2,Ship_2,44.22781226,True,HIGH,9999.99
test,DB_OPENSAR_VD_3060.xml,DB_OPENSAR_DVD_3060,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,DV,1,1.2,89.2719,3,Ship_1,,True,MEDIUM,9999.99
test,DB_OPENSAR_VD_3060.xml,DB_OPENSAR_DVD_3060,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,DV,1,1.2,89.2719,3,Ship_2,51.76484411,True,HIGH,9999.99
test,DB_OPENSAR_VD_3060.xml,DB_OPENSAR_DVD_3060,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,DV,1,1.2,89.2719,3,Ship_3,29.07625394,True,HIGH,9999.99
test,DB_OPENSAR_VD_3067.xml,DB_OPENSAR_DVD_3067,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,DV,1,2.7,65.5186,2,Ship_1,173.7206215,True,HIGH,9999.99
test,DB_OPENSAR_VD_3067.xml,DB_OPENSAR_DVD_3067,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,DV,1,2.7,65.5186,2,Ship_2,67.24814769,True,MEDIUM,9999.99
test,DB_OPENSAR_VD_3072.xml,DB_OPENSAR_DVD_3072,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,DV,1,3.8,66.6325,1,Ship_1,159.334946,True,HIGH,9999.99
test,DB_OPENSAR_VD_3075.xml,DB_OPENSAR_DVD_3075,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,DV,1,3.0,93.5584,1,Ship_1,101.1522839,True,HIGH,9999.99
test,DB_OPENSAR_VD_3076.xml,DB_OPENSAR_DVD_3076,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,DV,1,2.8,66.6767,1,Ship_1,143.2312341,True,HIGH,9999.99
test,DB_OPENSAR_VD_3093.xml,DB_OPENSAR_DVD_3093,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,DV,1,3.9,96.8424,1,Ship_1,156.2191358,True,HIGH,9999.99
test,DB_OPENSAR_VD_3103.xml,DB_OPENSAR_DVD_3103,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,DV,2,3.9,78.168,1,Ship_1,76.51900075,True,HIGH,9999.99
test,DB_OPENSAR_VD_3107.xml,DB_OPENSAR_DVD_3107,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,DV,2,3.5,67.1685,1,Ship_1,125.3430727,True,HIGH,9999.99
test,DB_OPENSAR_VD_3108.xml,DB_OPENSAR_DVD_3108,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,DV,2,4.2,86.2248,1,Ship_1,63.80554525,True,HIGH,9999.99
test,DB_OPENSAR_VD_3110.xml,DB_OPENSAR_DVD_3110,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,DV,2,4.5,90.2592,1,Ship_1,55.66231342,True,HIGH,9999.99
test,DB_OPENSAR_VD_3111.xml,DB_OPENSAR_DVD_3111,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,DV,2,4.5,83.2347,1,Ship_1,124.065939,True,HIGH,9999.99
test,DB_OPENSAR_VD_3116.xml,DB_OPENSAR_DVD_3116,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,DV,2,5.1,97.4331,1,Ship_1,147.7701642,True,HIGH,9999.99
test,DB_OPENSAR_VD_3118.xml,DB_OPENSAR_DVD_3118,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,DV,2,6.6,100.4855,1,Ship_1,79.67955921,True,MEDIUM,9999.99
test,DB_OPENSAR_VD_3119.xml,DB_OPENSAR_DVD_3119,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,DV,2,5.8,98.4584,1,Ship_1,156.1540499,True,HIGH,9999.99
test,DB_OPENSAR_VD_3123.xml,DB_OPENSAR_DVD_3123,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,DV,2,5.4,94.4712,3,Ship_1,,True,MEDIUM,9999.99
test,DB_OPENSAR_VD_3123.xml,DB_OPENSAR_DVD_3123,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,DV,2,5.4,94.4712,3,Ship_2,166.4344138,True,HIGH,9999.99
test,DB_OPENSAR_VD_3123.xml,DB_OPENSAR_DVD_3123,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,DV,2,5.4,94.4712,3,Ship_3,30.15,True,HIGH,9999.99
test,DB_OPENSAR_VD_3128.xml,DB_OPENSAR_DVD_3128,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,DV,2,5.4,93.4713,1,Ship_1,157.226404,True,HIGH,9999.99
test,DB_OPENSAR_VD_3130.xml,DB_OPENSAR_DVD_3130,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,DV,2,7.2,108.5676,1,Ship_1,214.0,True,HIGH,9999.99
test,DB_OPENSAR_VD_3144.xml,DB_OPENSAR_DVD_3144,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,DV,2,5.6,95.6288,1,Ship_1,153.5597576,True,HIGH,9999.99
test,DB_OPENSAR_VD_3145.xml,DB_OPENSAR_DVD_3145,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,DV,2,6.6,87.6039,1,Ship_1,151.0733161,True,HIGH,9999.99
test,DB_OPENSAR_VD_3159.xml,DB_OPENSAR_DVD_3159,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,DV,2,6.4,95.7262,1,Ship_1,219.8118032,True,HIGH,9999.99
test,DB_OPENSAR_VD_3167.xml,DB_OPENSAR_DVD_3167,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,DV,2,6.7,120.7965,1,Ship_1,104.2494713,True,HIGH,9999.99
train,DB_OPENSAR_VD_317.xml,DB_OPENSAR_DVD_317,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,1,3.6,283.6501,2,Ship_1,46.353204,True,HIGH,9999.99
train,DB_OPENSAR_VD_317.xml,DB_OPENSAR_DVD_317,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,1,3.6,283.6501,2,Ship_2,24.53565754,False,HIGH,9999.99
test,DB_OPENSAR_VD_3175.xml,DB_OPENSAR_DVD_3175,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,DV,2,6.5,115.8671,1,Ship_1,124.9716833,True,HIGH,9999.99
test,DB_OPENSAR_VD_3180.xml,DB_OPENSAR_DVD_3180,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,DV,2,5.3,111.8824,1,Ship_1,138.4401583,True,HIGH,9999.99
test,DB_OPENSAR_VD_3197.xml,DB_OPENSAR_DVD_3197,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,DV,2,5.7,108.9964,1,Ship_1,132.764217,True,HIGH,9999.99
test,DB_OPENSAR_VD_3198.xml,DB_OPENSAR_DVD_3198,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,DV,2,6.8,104.9897,1,Ship_1,123.4414165,True,HIGH,9999.99
test,DB_OPENSAR_VD_3266.xml,DB_OPENSAR_DVD_3266,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,DV,3,20.3,82.4909,1,Ship_1,275.9554296,True,HIGH,9999.99
train,DB_OPENSAR_VD_328.xml,DB_OPENSAR_DVD_328,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,1,2.9,298.6439,1,Ship_1,48.95971407,True,HIGH,9999.99
test,DB_OPENSAR_VD_3280.xml,DB_OPENSAR_DVD_3280,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,DV,3,3.7,121.7622,1,Ship_1,53.78831449,True,HIGH,9.92225
train,DB_OPENSAR_VD_329.xml,DB_OPENSAR_DVD_329,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,1,2.6,295.6591,1,Ship_1,93.73642103,True,HIGH,9999.99
test,DB_OPENSAR_VD_34.xml,DB_OPENSAR_DVD_34,S1A_IW_SLC__1SDV_20200126T052956_20200126T053026_030967_038E50_4681,DV,1,2.4,20.6363,3,Ship_1,,False,HIGH,7.26109
test,DB_OPENSAR_VD_34.xml,DB_OPENSAR_DVD_34,S1A_IW_SLC__1SDV_20200126T052956_20200126T053026_030967_038E50_4681,DV,1,2.4,20.6363,3,Ship_2,,True,LOW,6.77476
test,DB_OPENSAR_VD_34.xml,DB_OPENSAR_DVD_34,S1A_IW_SLC__1SDV_20200126T052956_20200126T053026_030967_038E50_4681,DV,1,2.4,20.6363,3,Ship_3,,False,HIGH,6.3515
train,DB_OPENSAR_VD_341.xml,DB_OPENSAR_DVD_341,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,1,2.4,294.65,1,Ship_1,102.0020209,True,HIGH,9999.99
train,DB_OPENSAR_VD_342.xml,DB_OPENSAR_DVD_342,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,1,2.4,287.6569,1,Ship_1,25.59121825,True,HIGH,9999.99
test,DB_OPENSAR_VD_35.xml,DB_OPENSAR_DVD_35,S1A_IW_SLC__1SDV_20200126T052956_20200126T053026_030967_038E50_4681,DV,1,2.5,154.6594,3,Ship_1,,False,HIGH,9999.99
test,DB_OPENSAR_VD_35.xml,DB_OPENSAR_DVD_35,S1A_IW_SLC__1SDV_20200126T052956_20200126T053026_030967_038E50_4681,DV,1,2.5,154.6594,3,Ship_2,171.0262187,True,HIGH,9999.99
test,DB_OPENSAR_VD_35.xml,DB_OPENSAR_DVD_35,S1A_IW_SLC__1SDV_20200126T052956_20200126T053026_030967_038E50_4681,DV,1,2.5,154.6594,3,Ship_3,63.37536832,True,HIGH,9999.99
test,DB_OPENSAR_VD_3518.xml,DB_OPENSAR_DVD_3518,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,DV,2,3.3,73.0758,1,Ship_1,125.6781311,True,HIGH,9999.99
train,DB_OPENSAR_VD_356.xml,DB_OPENSAR_DVD_356,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,1,2.6,262.6551,1,Ship_1,192.7527793,True,HIGH,9999.99
train,DB_OPENSAR_VD_358.xml,DB_OPENSAR_DVD_358,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,1,1.4,259.6027,1,Ship_1,,True,LOW,9999.99
train,DB_OPENSAR_VD_363.xml,DB_OPENSAR_DVD_363,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,1,2.4,265.6496,3,Ship_1,55.23293206,True,HIGH,9999.99
train,DB_OPENSAR_VD_363.xml,DB_OPENSAR_DVD_363,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,1,2.4,265.6496,3,Ship_2,40.52674235,True,HIGH,9999.99
train,DB_OPENSAR_VD_363.xml,DB_OPENSAR_DVD_363,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,1,2.4,265.6496,3,Ship_3,,False,HIGH,9999.99
val,DB_OPENSAR_VD_3649.xml,DB_OPENSAR_DVD_3649,S1A_IW_SLC__1SDV_20201121T175319_20201121T175346_035350_04214D_710B,DV,1,4.6,245.3021,2,Ship_1,78.3001505,True,HIGH,9999.99
val,DB_OPENSAR_VD_3649.xml,DB_OPENSAR_DVD_3649,S1A_IW_SLC__1SDV_20201121T175319_20201121T175346_035350_04214D_710B,DV,1,4.6,245.3021,2,Ship_2,42.19357472,True,HIGH,9999.99
val,DB_OPENSAR_VD_3661.xml,DB_OPENSAR_DVD_3661,S1A_IW_SLC__1SDV_20201121T175319_20201121T175346_035350_04214D_710B,DV,1,3.4,240.3333,1,Ship_1,57.85863893,True,HIGH,9999.99
val,DB_OPENSAR_VD_3662.xml,DB_OPENSAR_DVD_3662,S1A_IW_SLC__1SDV_20201121T175319_20201121T175346_035350_04214D_710B,DV,1,3.2,243.3509,2,Ship_1,,True,MEDIUM,9999.99
val,DB_OPENSAR_VD_3662.xml,DB_OPENSAR_DVD_3662,S1A_IW_SLC__1SDV_20201121T175319_20201121T175346_035350_04214D_710B,DV,1,3.2,243.3509,2,Ship_2,65.38565012,True,HIGH,9999.99
val,DB_OPENSAR_VD_3669.xml,DB_OPENSAR_DVD_3669,S1A_IW_SLC__1SDV_20201121T175319_20201121T175346_035350_04214D_710B,DV,1,3.8,246.356,2,Ship_1,44.8945894,True,HIGH,9999.99
val,DB_OPENSAR_VD_3669.xml,DB_OPENSAR_DVD_3669,S1A_IW_SLC__1SDV_20201121T175319_20201121T175346_035350_04214D_710B,DV,1,3.8,246.356,2,Ship_2,189.9558819,True,HIGH,9999.99
train,DB_OPENSAR_VD_367.xml,DB_OPENSAR_DVD_367,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,1,2.3,262.6478,1,Ship_1,36.43585532,True,HIGH,9999.99
val,DB_OPENSAR_VD_3672.xml,DB_OPENSAR_DVD_3672,S1A_IW_SLC__1SDV_20201121T175319_20201121T175346_035350_04214D_710B,DV,1,2.2,237.3568,1,Ship_1,240.1687969,True,HIGH,9999.99
val,DB_OPENSAR_VD_3691.xml,DB_OPENSAR_DVD_3691,S1A_IW_SLC__1SDV_20201121T175319_20201121T175346_035350_04214D_710B,DV,1,3.5,241.3717,2,Ship_1,112.5886863,True,HIGH,9999.99
val,DB_OPENSAR_VD_3691.xml,DB_OPENSAR_DVD_3691,S1A_IW_SLC__1SDV_20201121T175319_20201121T175346_035350_04214D_710B,DV,1,3.5,241.3717,2,Ship_2,26.74146001,True,HIGH,9999.99
val,DB_OPENSAR_VD_3704.xml,DB_OPENSAR_DVD_3704,S1A_IW_SLC__1SDV_20201121T175319_20201121T175346_035350_04214D_710B,DV,1,4.1,246.357,1,Ship_1,49.49487745,True,MEDIUM,9999.99
val,DB_OPENSAR_VD_3719.xml,DB_OPENSAR_DVD_3719,S1A_IW_SLC__1SDV_20201121T175319_20201121T175346_035350_04214D_710B,DV,1,5.4,243.3711,1,Ship_1,108.8920248,True,HIGH,9999.99
val,DB_OPENSAR_VD_3724.xml,DB_OPENSAR_DVD_3724,S1A_IW_SLC__1SDV_20201121T175319_20201121T175346_035350_04214D_710B,DV,1,4.7,244.3423,2,Ship_1,68.48857345,False,HIGH,9999.99
val,DB_OPENSAR_VD_3724.xml,DB_OPENSAR_DVD_3724,S1A_IW_SLC__1SDV_20201121T175319_20201121T175346_035350_04214D_710B,DV,1,4.7,244.3423,2,Ship_2,56.43984141,True,HIGH,9999.99
val,DB_OPENSAR_VD_3729.xml,DB_OPENSAR_DVD_3729,S1A_IW_SLC__1SDV_20201121T175319_20201121T175346_035350_04214D_710B,DV,1,4.6,248.3439,3,Ship_1,43.36268531,True,MEDIUM,9999.99
val,DB_OPENSAR_VD_3729.xml,DB_OPENSAR_DVD_3729,S1A_IW_SLC__1SDV_20201121T175319_20201121T175346_035350_04214D_710B,DV,1,4.6,248.3439,3,Ship_2,64.21698993,True,HIGH,9999.99
val,DB_OPENSAR_VD_3729.xml,DB_OPENSAR_DVD_3729,S1A_IW_SLC__1SDV_20201121T175319_20201121T175346_035350_04214D_710B,DV,1,4.6,248.3439,3,Ship_3,114.5023511,False,HIGH,9999.99
val,DB_OPENSAR_VD_3732.xml,DB_OPENSAR_DVD_3732,S1A_IW_SLC__1SDV_20201121T175319_20201121T175346_035350_04214D_710B,DV,1,4.9,251.3455,1,Ship_1,68.36835452,True,HIGH,9999.99
val,DB_OPENSAR_VD_3734.xml,DB_OPENSAR_DVD_3734,S1A_IW_SLC__1SDV_20201121T175319_20201121T175346_035350_04214D_710B,DV,1,4.0,237.3779,2,Ship_1,,True,LOW,9999.99
val,DB_OPENSAR_VD_3734.xml,DB_OPENSAR_DVD_3734,S1A_IW_SLC__1SDV_20201121T175319_20201121T175346_035350_04214D_710B,DV,1,4.0,237.3779,2,Ship_2,,True,MEDIUM,9999.99
val,DB_OPENSAR_VD_3753.xml,DB_OPENSAR_DVD_3753,S1A_IW_SLC__1SDV_20201121T175319_20201121T175346_035350_04214D_710B,DV,2,,,1,Ship_1,90.93657726,True,MEDIUM,0.71017
train,DB_OPENSAR_VD_376.xml,DB_OPENSAR_DVD_376,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,2,2.4,291.5577,1,Ship_1,75.62173946,True,HIGH,9999.99
test,DB_OPENSAR_VD_38.xml,DB_OPENSAR_DVD_38,S1A_IW_SLC__1SDV_20200126T052956_20200126T053026_030967_038E50_4681,DV,1,2.6,170.6577,2,Ship_1,,False,HIGH,9999.99
test,DB_OPENSAR_VD_38.xml,DB_OPENSAR_DVD_38,S1A_IW_SLC__1SDV_20200126T052956_20200126T053026_030967_038E50_4681,DV,1,2.6,170.6577,2,Ship_2,49.34071211,True,HIGH,9999.99
train,DB_OPENSAR_VD_381.xml,DB_OPENSAR_DVD_381,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,2,2.7,297.5514,2,Ship_1,85.0919039,True,HIGH,9999.99
train,DB_OPENSAR_VD_381.xml,DB_OPENSAR_DVD_381,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,2,2.7,297.5514,2,Ship_2,45.54849314,True,HIGH,9999.99
train,DB_OPENSAR_VD_383.xml,DB_OPENSAR_DVD_383,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,2,2.0,263.4471,1,Ship_1,62.29774633,True,HIGH,5.14297
train,DB_OPENSAR_VD_385.xml,DB_OPENSAR_DVD_385,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,2,3.0,250.4539,1,Ship_1,79.22458298,True,HIGH,9.45046
train,DB_OPENSAR_VD_3935.xml,DB_OPENSAR_DVD_3935,S1B_IW_SLC__1SDV_20200511T062006_20200511T062033_021530_028E04_7727,DV,1,14.7,328.7694,1,Ship_1,76.13125622,True,MEDIUM,9999.99
train,DB_OPENSAR_VD_3936.xml,DB_OPENSAR_DVD_3936,S1B_IW_SLC__1SDV_20200511T062006_20200511T062033_021530_028E04_7727,DV,1,12.3,334.5403,2,Ship_1,,False,HIGH,9999.99
train,DB_OPENSAR_VD_3936.xml,DB_OPENSAR_DVD_3936,S1B_IW_SLC__1SDV_20200511T062006_20200511T062033_021530_028E04_7727,DV,1,12.3,334.5403,2,Ship_2,74.02784235,True,HIGH,9999.99
train,DB_OPENSAR_VD_3940.xml,DB_OPENSAR_DVD_3940,S1B_IW_SLC__1SDV_20200511T062006_20200511T062033_021530_028E04_7727,DV,1,13.5,333.3885,1,Ship_1,216.2569695,True,HIGH,9999.99
train,DB_OPENSAR_VD_3941.xml,DB_OPENSAR_DVD_3941,S1B_IW_SLC__1SDV_20200511T062006_20200511T062033_021530_028E04_7727,DV,1,12.5,336.3918,1,Ship_1,78.94750942,True,HIGH,9999.99
train,DB_OPENSAR_VD_3942.xml,DB_OPENSAR_DVD_3942,S1B_IW_SLC__1SDV_20200511T062006_20200511T062033_021530_028E04_7727,DV,1,12.5,335.3465,1,Ship_1,,True,MEDIUM,9999.99
train,DB_OPENSAR_VD_3944.xml,DB_OPENSAR_DVD_3944,S1B_IW_SLC__1SDV_20200511T062006_20200511T062033_021530_028E04_7727,DV,1,13.3,334.3163,3,Ship_1,,True,MEDIUM,9999.99
train,DB_OPENSAR_VD_3944.xml,DB_OPENSAR_DVD_3944,S1B_IW_SLC__1SDV_20200511T062006_20200511T062033_021530_028E04_7727,DV,1,13.3,334.3163,3,Ship_2,74.12600747,True,HIGH,9999.99
train,DB_OPENSAR_VD_3944.xml,DB_OPENSAR_DVD_3944,S1B_IW_SLC__1SDV_20200511T062006_20200511T062033_021530_028E04_7727,DV,1,13.3,334.3163,3,Ship_3,46.46462683,False,HIGH,9999.99
train,DB_OPENSAR_VD_395.xml,DB_OPENSAR_DVD_395,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,2,2.4,239.4837,1,Ship_1,77.67846521,True,HIGH,9999.99
train,DB_OPENSAR_VD_3954.xml,DB_OPENSAR_DVD_3954,S1B_IW_SLC__1SDV_20200511T062006_20200511T062033_021530_028E04_7727,DV,1,12.2,335.985,1,Ship_1,82.0462125,True,HIGH,9999.99
train,DB_OPENSAR_VD_3958.xml,DB_OPENSAR_DVD_3958,S1B_IW_SLC__1SDV_20200511T062006_20200511T062033_021530_028E04_7727,DV,1,12.7,336.0131,2,Ship_1,,True,LOW,9999.99
train,DB_OPENSAR_VD_3958.xml,DB_OPENSAR_DVD_3958,S1B_IW_SLC__1SDV_20200511T062006_20200511T062033_021530_028E04_7727,DV,1,12.7,336.0131,2,Ship_2,,True,LOW,9999.99
train,DB_OPENSAR_VD_3960.xml,DB_OPENSAR_DVD_3960,S1B_IW_SLC__1SDV_20200511T062006_20200511T062033_021530_028E04_7727,DV,1,10.1,340.9236,1,Ship_1,78.50621689,True,HIGH,9999.99
