partition,product_type,scene_id,detect_id,SLC_product_identifier,swath_index,detect_lat,detect_lon,detect_scene_column,detect_scene_row,top,left,bottom,right,vessel_length_m,source,is_vessel,is_fishing,global_shoreline_vector_distance_from_shore_km,xView3_shoreline_distance_from_shore_km,confidence
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_055.47254540000000133659_008.42397801000000079341,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,55.4725454,8.42397801,18662.0,13135.0,13137.0,18655.0,13132.0,18672.0,29.13971168,ais/manual,True,,0.0157378913822248,0.3983723382876425,MEDIUM
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_055.47244735000000304126_008.42223930699999989713,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,55.47244735,8.422239307,18629.0,13134.0,13136.0,18622.0,13133.0,18636.0,26.89078154,ais/manual,True,,0.0301813729327065,0.5056244410172483,MEDIUM
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_056.00337419000000238611_007.85308199600000023111,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,56.00337419,7.853081996,10898.0,8514.0,8523.0,10879.0,8505.0,10918.0,142.8,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_055.45858905000000049768_008.41801403000000014742,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,55.45858905,8.41801403,18476.0,13241.0,13244.0,18463.0,13239.0,18490.0,68.63679486,ais/manual,True,,0.5560408129408665,0.5087141152091307,MEDIUM
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_056.36980463999999813041_008.11748861899999951675,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,56.36980464,8.117488619,17648.0,5790.0,5792.0,17637.0,5787.0,17658.0,45.0,ais/manual,True,,0.0836953144626056,0.1701004977732235,MEDIUM
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_056.36890630999999984851_008.11750937999999955252,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,56.36890631,8.11750938,17643.0,5797.0,5799.0,17636.0,5794.0,17651.0,27.52382191,ais/manual,True,,0.085698331991862,0.1785008775262871,MEDIUM
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_056.62346473000000202092_007.50787594600000041112,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,56.62346473,7.507875946,8018.0,3346.0,3363.0,7971.0,3331.0,8066.0,275.9554296,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_055.98801796000000052800_008.10360324200000015082,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,55.98801796,8.103603242,15391.0,8814.0,8827.0,15369.0,8801.0,15416.0,75.49,ais/manual,True,,1.2230470957204898,1.07877841216408,MEDIUM
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_055.47511516000000142412_008.41634671399999945152,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,55.47511516,8.416346714,18531.0,13109.0,13113.0,18517.0,13105.0,18549.0,40.17498916,ais/manual,True,,0.0399553573543027,0.633455575871742,MEDIUM
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_055.47691069999999768925_008.41600375700000036261,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,55.47691070000001,8.416003757,18534.0,13094.0,13097.0,18519.0,13092.0,18553.0,31.50193437,ais/manual,True,,0.0343302055071367,0.4900440318812613,MEDIUM
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_055.47602121999999980062_008.41791540800000070988,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,55.47602122,8.417915407999999,18567.0,13103.0,13105.0,18557.0,13100.0,18580.0,72.26624073,ais/manual,True,,0.0031488136515662,0.4893076702397201,MEDIUM
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_055.47558621000000300683_008.42092774199999993812,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,55.47558621,8.420927742,18620.0,13108.0,13111.0,18613.0,13106.0,18627.0,34.97937651,ais/manual,True,,0.0634427621575882,0.4060104865565415,MEDIUM
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_055.47782502999999820759_008.41931276300000064339,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,55.47782503,8.419312762999999,18601.0,13089.0,13091.0,18597.0,13088.0,18608.0,37.6681971,ais/manual,True,,0.0061392079010422,0.2766724139555901,MEDIUM
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_055.47844798999999937905_008.41803785900000001163,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,55.47844799,8.418037859,18580.0,13084.0,13085.0,18570.0,13082.0,18590.0,85.25004287,ais/manual,True,,0.0083413927556202,0.2852053974935986,MEDIUM
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_055.47524246999999775198_008.42425508900000075130,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,55.47524247,8.424255088999999,18681.0,13113.0,13116.0,18671.0,13111.0,18691.0,23.38004965,ais/manual,True,,0.0210144418069801,0.2752392229231765,MEDIUM
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_055.47559292999999769336_008.42235150199999971221,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,55.47559293,8.422351502,18647.0,13109.0,13112.0,18637.0,13107.0,18657.0,40.97955667,ais/manual,True,,0.0239517756014288,0.3500257291069544,MEDIUM
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_055.47890701000000035492_008.42008795299999945883,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,55.47890701,8.420087953,18621.0,13081.0,13085.0,18607.0,13078.0,18635.0,77.69474016,ais/manual,True,,0.0038406505987564,0.1540401627295974,MEDIUM
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_055.42510116999999780774_008.14721000900000014155,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,55.42510117,8.147210009,13239.0,13315.0,13318.0,13223.0,13312.0,13255.0,53.78831449,ais/manual,True,False,9999.99,9.92224955494388,HIGH
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_055.45031408999999911202_008.49734645500000063123,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,55.45031409,8.497346455,19932.0,13363.0,13365.0,19919.0,13360.0,19945.0,14.16421973,ais/manual,False,,0.3274326318418218,0.2011047181118198,MEDIUM
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_056.56096979000000146698_008.06439262399999989839,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,56.56096979,8.064392624,17676.0,4234.0,4238.0,17659.0,4229.0,17693.0,79.0,ais/manual,True,False,3.5951745526639654,3.710881834401188,HIGH
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_055.40010018000000258098_007.89746073199999987224,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,55.40010018,7.897460732000001,8514.0,13332.0,13335.0,8504.0,13329.0,8527.0,72.94756446,ais/manual,True,False,9999.99,9999.99,MEDIUM
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_056.17243358000000341690_008.08433218599999925402,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,56.17243358,8.084332186000001,16005.0,7335.0,7338.0,15997.0,7332.0,16016.0,25.99394217,ais/manual,True,False,2.133803894982253,1.9888621873622303,HIGH
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_056.81500331000000159065_007.46881643800000016853,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,56.81500331,7.468816437999999,8350.0,1799.0,1802.0,8340.0,1797.0,8363.0,65.41,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_056.62755660999999918204_008.26714389800000049036,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,56.62755661,8.267143897999999,21746.0,3842.0,3846.0,21738.0,3837.0,21755.0,13.58909179,manual,True,,2.1645805636833555,2.969287971693902,LOW
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_055.23067149999999969623_007.56580806499999969361,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,55.2306715,7.565808065,1629.0,14426.0,14428.0,1623.0,14424.0,1636.0,28.73165286,manual,True,,9999.99,9999.99,LOW
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_056.72274638999999751832_008.05988884799999993902,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,56.72274639,8.059888848,18441.0,2944.0,2948.0,18421.0,2941.0,18460.0,59.83471927,ais/manual,True,False,8.849169863277105,9.17525111425602,HIGH
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_056.68698566999999854943_007.83613760300000006254,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,56.68698567,7.836137602999999,14201.0,3074.0,3079.0,14187.0,3070.0,14216.0,66.20382822,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_056.35414982000000350126_007.59836108200000026613,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,56.35414982,7.598361082,8187.0,5548.0,5552.0,8173.0,5544.0,8201.0,36.95890726,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_056.71705186999999881436_008.03192853500000047973,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,56.71705187,8.031928535,17902.0,2971.0,2973.0,17895.0,2968.0,17912.0,38.78106548,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_056.66926681999999715345_008.25589123299999982919,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,56.66926682,8.255891233,21755.0,3502.0,3513.0,21720.0,3493.0,21794.0,10.22359132,ais/manual,False,,1.6947758061243612,2.843686625672607,HIGH
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_056.66554983000000333959_008.19282158300000062923,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,56.66554983,8.192821582999999,20576.0,3489.0,3492.0,20568.0,3487.0,20586.0,,ais/manual,True,,0.6875145037170081,0.7529001464721345,LOW
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_055.45281424000000214392_008.45177759100000081105,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,55.45281424,8.451777591,19083.0,13311.0,13317.0,19044.0,13305.0,19117.0,168.9885917,ais/manual,True,,0.129625969723228,0.5584038603120175,MEDIUM
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_056.66522661999999854743_008.24144977199999928530,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,56.66522662,8.241449772000001,21468.0,3525.0,3537.0,21425.0,3513.0,21514.0,16.8340307,ais/manual,False,,1.3523162917170028,1.9330771651492171,HIGH
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_055.47617295999999953438_008.41205944200000033106,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,55.47617296,8.412059442,18456.0,13098.0,13105.0,18425.0,13090.0,18490.0,68.61268402,ais/manual,True,,0.0354627689210194,0.7348873668494775,MEDIUM
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_055.47761667000000329608_008.41330366799999929128,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,55.47761667,8.413303668,18488.0,13087.0,13093.0,18469.0,13081.0,18508.0,46.72781629999999,ais/manual,True,,0.0478340147099761,0.5628431634087057,MEDIUM
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_055.47789303999999788175_008.41472350499999954820,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,55.47789304,8.414723505,18516.0,13086.0,13089.0,18507.0,13083.0,18523.0,30.70819977,ais/manual,True,,0.0431118880117962,0.4772610471506902,MEDIUM
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_056.37391851000000286831_008.11480292100000077937,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,56.37391851,8.114802921,17620.0,5755.0,5758.0,17607.0,5753.0,17633.0,33.395519199999995,ais/manual,True,,0.2171776690594146,0.3237392769674347,MEDIUM
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_055.50926055000000047812_007.87509294699999973233,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,55.50926055,7.875092947000001,8684.0,12450.0,12460.0,8658.0,12440.0,8710.0,23.3,ais/manual,False,,9999.99,9999.99,HIGH
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_056.44600970999999844935_007.24714656000000001512,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,56.44600971,7.24714656,2510.0,4563.0,4565.0,2503.0,4561.0,2520.0,22.0,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_056.97021308000000061611_008.14068034499999981790,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,56.97021308,8.140680345,21206.0,1031.0,1034.0,21195.0,1027.0,21217.0,13.38485645,manual,True,,9999.99,9999.99,LOW
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_056.67714759999999785123_008.25165563000000013005,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,56.67714760000001,8.25165563,21718.0,3437.0,3448.0,21679.0,3426.0,21761.0,11.99692743,ais/manual,False,,0.8268694414372036,2.378592517962176,HIGH
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_056.71450010000000219179_008.23327001800000068954,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,56.7145001,8.233270017999999,21574.0,3127.0,3130.0,21563.0,3124.0,21584.0,18.93065083,ais/manual,True,,0.0154825982901007,0.4112410832188514,LOW
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_055.51322064000000011674_007.45514098399999980415,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,55.51322064,7.455140984,1169.0,12105.0,12108.0,1159.0,12103.0,1179.0,19.97,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_056.80288037999999772865_007.81633617199999974900,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,56.80288038,7.816336172000001,14457.0,2140.0,2142.0,14447.0,2138.0,14469.0,41.1,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_056.21609919000000132883_007.52599906399999962758,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,56.21609919,7.525999064,6169.0,6590.0,6593.0,6162.0,6587.0,6177.0,16.01,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_056.85748004999999949405_007.71375012800000003921,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,56.85748005,7.713750127999999,12910.0,1635.0,1641.0,12900.0,1629.0,12922.0,22.2,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_056.94123526999999995724_008.01232079100000049721,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,56.94123527,8.012320791,18719.0,1175.0,1178.0,18714.0,1172.0,18727.0,40.76961136,manual,True,,9999.99,9999.99,LOW
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_056.07249783999999692696_008.03449248799999971027,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,56.07249784,8.034492488,14567.0,8094.0,8104.0,14552.0,8085.0,14584.0,16.99,ais/manual,True,True,3.958616856713508,3.9120338749064074,HIGH
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_055.48772430999999727419_008.24128727199999921993,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,55.48772431,8.241287272000001,15317.0,12885.0,12887.0,15310.0,12883.0,15324.0,19.74,ais/manual,True,True,1.265081355301645,0.7695933225007552,HIGH
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_056.75962890000000271584_007.59637574899999989952,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,56.7596289,7.596375749,10305.0,2329.0,2333.0,10297.0,2326.0,10313.0,21.79,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_056.30932937000000038097_007.50753798000000038826,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,56.30932937,7.50753798,6339.0,5837.0,5840.0,6332.0,5834.0,6347.0,21.5,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_056.45105192999999843551_007.82746090200000033121,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,56.45105193,7.827460902,12801.0,4942.0,4945.0,12793.0,4940.0,12811.0,14.03297947,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_056.36809895999999753258_008.11768992500000052814,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,56.36809896,8.117689925,17642.0,5803.0,5806.0,17638.0,5800.0,17650.0,19.20514171,ais/manual,True,,0.082380622296221,0.1698234803373616,MEDIUM
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_056.36657409000000029664_008.11804891799999950308,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,56.36657409,8.118048918,17641.0,5816.0,5818.0,17631.0,5813.0,17651.0,14.02,ais/manual,True,,0.0164018055833316,0.1267299331612078,MEDIUM
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_055.98159875000000340606_007.59808346500000020285,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,55.98159875,7.598083465,6202.0,8501.0,8505.0,6194.0,8499.0,6211.0,18.935,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_056.96594518999999934294_008.12120639499999974475,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,56.96594519,8.121206395,20828.0,1051.0,1055.0,20820.0,1048.0,20840.0,12.90086849,manual,True,,9999.99,9999.99,LOW
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_055.68744498000000220372_007.57156308500000019279,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,55.68744498,7.571563085,4164.0,10813.0,10815.0,4157.0,10811.0,4174.0,22.82,ais/manual,False,,9999.99,9999.99,HIGH
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_055.94247552000000212047_008.16965936200000086842,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,55.94247552,8.169659362,16371.0,9222.0,9225.0,16361.0,9219.0,16385.0,22.67066533,manual,True,,0.0143362801291299,0.4630687740654189,MEDIUM
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_056.36370403000000095517_008.11876267000000062524,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,56.36370403,8.11876267,17639.0,5839.0,5841.0,17632.0,5837.0,17646.0,14.67,ais/manual,True,,0.0533064743960776,0.0499021105415757,MEDIUM
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_055.47549111000000010563_008.41982169399999946791,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,55.47549111,8.419821694,18599.0,13108.0,13110.0,18595.0,13107.0,18606.0,40.15,ais/manual,True,,0.0918846873034327,0.4572460243630185,MEDIUM
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_056.20620824000000226306_007.56361999000000029270,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,56.20620824,7.56361999,6784.0,6696.0,6699.0,6773.0,6692.0,6797.0,17.19,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_056.87515238999999667158_008.06427089900000027001,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,56.87515239,8.064270899,19317.0,1735.0,1739.0,19309.0,1732.0,19325.0,36.77990958,manual,True,,9999.99,9999.99,LOW
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_056.77165855999999877213_007.83057296399999991365,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,56.77165856,7.830572964,14548.0,2398.0,2400.0,14544.0,2396.0,14554.0,20.3415132,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_056.04675183999999887874_007.98376221200000024680,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,56.04675184,7.983762212,13504.0,8263.0,8265.0,13493.0,8260.0,13514.0,17.04,ais/manual,True,True,7.056522757210101,6.88540410442283,HIGH
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_056.88231323000000116963_007.74375054099999982071,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,56.88231323,7.743750541,13576.0,1459.0,1463.0,13568.0,1454.0,13587.0,37.79,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_056.94220708999999658317_007.26091680600000000112,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,56.94220709,7.260916806,5404.0,641.0,647.0,5389.0,636.0,5421.0,43.305,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_055.70167315999999857468_008.21216581800000078317,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,55.70167316,8.212165817999999,15896.0,11165.0,11167.0,15892.0,11163.0,15904.0,41.325,manual,True,,3.3485105823577817,3.856143215721092,LOW
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_056.19948629000000295264_007.59643145300000011133,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,56.19948629,7.596431452999999,7331.0,6773.0,6775.0,7324.0,6770.0,7341.0,19.96,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_056.82059145000000199843_007.91653937600000023878,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,56.82059145,7.916539376,16354.0,2069.0,2072.0,16343.0,2065.0,16368.0,23.88,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_056.96149777000000113958_008.14055204599999981951,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,56.96149777,8.140552046,21158.0,1100.0,1103.0,21148.0,1097.0,21169.0,15.48,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_056.16318387999999828253_007.48969932099999979869,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,56.16318388,7.489699321,5246.0,6983.0,6988.0,5234.0,6977.0,5257.0,17.01,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_056.30343031999999681148_007.33385285000000042288,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,56.30343032,7.33385285,3257.0,5756.0,5764.0,3244.0,5749.0,3272.0,23.9,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,fc2f57371370c521v,fc2f57371370c521v_055.96292317999999710310_008.20462398099999923318,S1A_IW_SLC__1SDV_20200928T171759_20200928T171831_034562_0405EA_2228,3,55.96292318,8.204623981000001,17125.0,9084.0,9087.0,17118.0,9081.0,17133.0,20.25583947,manual,True,,2.5494797689566537,2.2930864703455742,MEDIUM
validation,SLC,4da9db72dea50504v,4da9db72dea50504v_005.56911813800000032870_005.12364607700000007640,S1A_IW_SLC__1SDV_20200910T053004_20200910T053034_034292_03FC65_1F7A,1,5.569118137999999,5.123646077,490.0,4312.0,4316.0,484.0,4308.0,497.0,,ais/manual,False,,4.753990254234795,5.223467867206157,HIGH
validation,SLC,4da9db72dea50504v,4da9db72dea50504v_005.57166305299999997658_005.11986555699999978941,S1A_IW_SLC__1SDV_20200910T053004_20200910T053034_034292_03FC65_1F7A,1,5.571663052999999,5.119865557,593.0,4325.0,4329.0,587.0,4322.0,600.0,,ais/manual,False,,5.254101480733713,5.316283075923831,HIGH
validation,SLC,4da9db72dea50504v,4da9db72dea50504v_005.53261290300000041498_004.81925183300000004039,S1A_IW_SLC__1SDV_20200910T053004_20200910T053034_034292_03FC65_1F7A,1,5.532612903,4.819251833,7831.0,3542.0,3544.0,7823.0,3539.0,7840.0,,manual,True,,9999.99,9999.99,LOW
validation,SLC,4da9db72dea50504v,4da9db72dea50504v_005.54868387900000037405_005.09921148599999973783,S1A_IW_SLC__1SDV_20200910T053004_20200910T053034_034292_03FC65_1F7A,1,5.548683879,5.099211486000001,976.0,4115.0,4118.0,969.0,4112.0,982.0,,ais/manual,False,,6.534056772027474,7.447100623651618,HIGH
validation,SLC,4da9db72dea50504v,4da9db72dea50504v_005.56606544699999972181_005.06687998600000000238,S1A_IW_SLC__1SDV_20200910T053004_20200910T053034_034292_03FC65_1F7A,1,5.566065447000001,5.066879986,1843.0,4197.0,4200.0,1837.0,4195.0,1849.0,,ais/manual,False,,9999.99,9999.99,HIGH
validation,SLC,4da9db72dea50504v,4da9db72dea50504v_005.83116000999999961607_004.79644370000000019871,S1A_IW_SLC__1SDV_20200910T053004_20200910T053034_034292_03FC65_1F7A,1,5.83116001,4.7964437,9996.0,5808.0,5812.0,9987.0,5805.0,10005.0,,ais/manual,False,,9999.99,9999.99,HIGH
validation,SLC,4da9db72dea50504v,4da9db72dea50504v_005.83123398199999964930_004.80159034500000014845,S1A_IW_SLC__1SDV_20200910T053004_20200910T053034_034292_03FC65_1F7A,1,5.8312339820000005,4.801590345,9863.0,5817.0,5821.0,9854.0,5813.0,9873.0,,ais/manual,False,,9999.99,9999.99,HIGH
validation,SLC,4da9db72dea50504v,4da9db72dea50504v_005.83956514599999998438_004.82572398299999960614,S1A_IW_SLC__1SDV_20200910T053004_20200910T053034_034292_03FC65_1F7A,1,5.839565146,4.8257239830000005,9285.0,5920.0,5928.0,9268.0,5912.0,9301.0,,ais/manual,False,,9999.99,9999.99,HIGH
validation,SLC,4da9db72dea50504v,4da9db72dea50504v_005.73770062699999972011_004.72636628500000011144,S1A_IW_SLC__1SDV_20200910T053004_20200910T053034_034292_03FC65_1F7A,1,5.737700627000001,4.726366285,11319.0,4975.0,4984.0,11297.0,4966.0,11342.0,,ais/manual,False,,9999.99,9999.99,HIGH
